pin 313 (SHARKL5PRO_RFFE0_SCK_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82045
pin 314 (SHARKL5PRO_RFFE0_SDA_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82045
pin 315 (SHARKL5PRO_RFFE1_SCK_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82045
pin 316 (SHARKL5PRO_RFFE1_SDA_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82089
pin 317 (SHARKL5PRO_U1TXD_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 318 (SHARKL5PRO_U1RXD_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 319 (SHARKL5PRO_SCL6_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x81088
pin 320 (SHARKL5PRO_SDA6_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x81088
pin 321 (SHARKL5PRO_MTCK_ARM_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x80084
pin 322 (SHARKL5PRO_MTMS_ARM_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (0)0x80084
pin 323 (SHARKL5PRO_PWMC_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82004
pin 324 (SHARKL5PRO_KEYOUT0_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82046
pin 325 (SHARKL5PRO_KEYOUT1_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82000
pin 326 (SHARKL5PRO_KEYOUT2_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 327 (SHARKL5PRO_KEYIN0_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 328 (SHARKL5PRO_KEYIN1_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 329 (SHARKL5PRO_KEYIN2_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 330 (SHARKL5PRO_SCL0_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x83088
pin 331 (SHARKL5PRO_SDA0_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x83088
pin 332 (SHARKL5PRO_SDA1_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x83088
pin 333 (SHARKL5PRO_SCL1_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x83088
pin 334 (SHARKL5PRO_CMMCLK0_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 335 (SHARKL5PRO_CMMCLK1_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 336 (SHARKL5PRO_CMRST0_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 337 (SHARKL5PRO_CMRST1_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 338 (SHARKL5PRO_CMPD0_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 339 (SHARKL5PRO_CMPD1_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 340 (SHARKL5PRO_CMMCLK2_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 341 (SHARKL5PRO_CMPD2_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 342 (SHARKL5PRO_CMRST2_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 343 (SHARKL5PRO_GPIO84_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x83088
pin 344 (SHARKL5PRO_GPIO85_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x83088
pin 345 (SHARKL5PRO_GPIO86_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 346 (SHARKL5PRO_GPIO87_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 347 (SHARKL5PRO_GPIO88_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 348 (SHARKL5PRO_SPI0_CSN_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 349 (SHARKL5PRO_SPI0_DO_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82004
pin 350 (SHARKL5PRO_SPI0_DI_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82004
pin 351 (SHARKL5PRO_SPI0_CLK_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82004
pin 352 (SHARKL5PRO_EXTINT9_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 353 (SHARKL5PRO_EXTINT10_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 354 (SHARKL5PRO_IIS1DI_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82000
pin 355 (SHARKL5PRO_IIS1DO_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82000
pin 356 (SHARKL5PRO_IIS1CLK_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82000
pin 357 (SHARKL5PRO_IIS1LRCK_MISC): input bias disabled, input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82000
pin 358 (SHARKL5PRO_SCL2_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (16)0xa1088
pin 359 (SHARKL5PRO_SDA2_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (16)0xa1088
pin 360 (SHARKL5PRO_MEMS_MIC_CLK0_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82046
pin 361 (SHARKL5PRO_MEMS_MIC_DATA0_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 362 (SHARKL5PRO_MEMS_MIC_CLK1_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82089
pin 363 (SHARKL5PRO_MEMS_MIC_DATA1_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82082
pin 364 (SHARKL5PRO_SPI2_CSN_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 365 (SHARKL5PRO_SPI2_DO_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8200a
pin 366 (SHARKL5PRO_SPI2_DI_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82046
pin 367 (SHARKL5PRO_SPI2_CLK_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 368 (SHARKL5PRO_IIS0DI_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82006
pin 369 (SHARKL5PRO_IIS0DO_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 370 (SHARKL5PRO_IIS0CLK_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82006
pin 371 (SHARKL5PRO_IIS0LRCK_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82006
pin 372 (SHARKL5PRO_U5TXD_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (16)0xa0001
pin 373 (SHARKL5PRO_U5RXD_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (16)0xa008a
pin 374 (SHARKL5PRO_CLK_AUX0_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 375 (SHARKL5PRO_U0TXD_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (2)0x84001
pin 376 (SHARKL5PRO_U0RXD_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (2)0x8408a
pin 377 (SHARKL5PRO_U0CTS_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (2)0x8408a
pin 378 (SHARKL5PRO_U0RTS_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (2)0x84008
pin 379 (SHARKL5PRO_U4TXD_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (16)0xa0001
pin 380 (SHARKL5PRO_U4RXD_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (16)0xa008a
pin 381 (SHARKL5PRO_U4CTS_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (16)0xa008a
pin 382 (SHARKL5PRO_U4RTS_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (16)0xa0001
pin 383 (SHARKL5PRO_SD1_CMD_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182084
pin 384 (SHARKL5PRO_SD1_D0_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182084
pin 385 (SHARKL5PRO_SD1_D1_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182084
pin 386 (SHARKL5PRO_SD1_CLK_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182004
pin 387 (SHARKL5PRO_SD1_D2_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182084
pin 388 (SHARKL5PRO_SD1_D3_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x182084
pin 389 (SHARKL5PRO_EXTINT0_MISC): input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x8208a
pin 390 (SHARKL5PRO_EXTINT1_MISC): input bias disabled, input bias pull down, input bias pull up, output drive strength (1 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x82001
pin 391 (SHARKL5PRO_SDA3_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x183088
pin 392 (SHARKL5PRO_SCL3_MISC): input bias high impedance, input bias pull down, input bias pull up, output drive strength (3 mA), input enabled, input schmitt enabled, output enabled, sleep hardware state, sleep mode (1)0x183088
